,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
83,4,160,126,34,24.25,52,43,9,26.12,102000,79352,45680,36168,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2040000.0,1587040.0,913600.0,723360.0,0.2125,0.17307692307692307
84,5,158,129,29,24.76,53,42,11,26.77,112792,94312,46136,35224,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2255840.0,1886240.0,922720.0,704480.0,0.18354430379746836,0.20754716981132076
85,6,160,129,31,24.24,53,43,10,26.17,103272,81112,46472,35928,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2065440.0,1622240.0,929440.0,718560.0,0.19375,0.18867924528301888
86,7,160,130,30,24.22,52,42,10,26.12,101832,82008,44448,34632,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2036640.0,1640160.0,888960.0,692640.0,0.1875,0.19230769230769232
87,8,159,129,30,23.59,54,43,11,25.48,101080,81752,45440,35544,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2021600.0,1635040.0,908800.0,710880.0,0.18867924528301888,0.2037037037037037
88,9,159,128,31,24.33,53,42,11,26.25,104136,81384,46424,35584,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2082720.0,1627680.0,928480.0,711680.0,0.1949685534591195,0.20754716981132076
89,10,159,128,31,24.23,49,41,8,26.14,104912,82488,41984,34224,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2098240.0,1649760.0,839680.0,684480.0,0.1949685534591195,0.16326530612244897
90,11,160,121,39,24.3,47,42,5,26.28,101392,72952,40712,35520,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2027840.0,1459040.0,814240.0,710400.0,0.24375,0.10638297872340426
91,12,159,119,40,24.53,49,42,7,26.35,106304,77840,41952,35392,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2126080.0,1556800.0,839040.0,707840.0,0.25157232704402516,0.14285714285714285
92,13,159,124,35,24.51,50,40,10,26.44,104400,80848,41552,32592,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2088000.0,1616960.0,831040.0,651840.0,0.22012578616352202,0.2
93,14,159,121,38,23.94,49,42,7,25.78,104328,77640,42472,35248,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2086560.0,1552800.0,849440.0,704960.0,0.2389937106918239,0.14285714285714285
94,15,159,125,34,24.03,49,41,8,26.1,103088,81024,40648,33848,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2061760.0,1620480.0,812960.0,676960.0,0.2138364779874214,0.16326530612244897
95,16,158,126,32,24.2,44,41,3,26.05,114680,86728,34920,32776,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2293600.0,1734560.0,698400.0,655520.0,0.20253164556962025,0.06818181818181818
96,17,158,131,27,24.46,50,42,8,26.52,113248,90176,43120,36168,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2264960.0,1803520.0,862400.0,723360.0,0.17088607594936708,0.16
97,18,157,131,26,24.42,47,41,6,26.53,127640,107832,42416,36128,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2552800.0,2156640.0,848320.0,722560.0,0.16560509554140126,0.1276595744680851
98,19,160,131,29,23.86,49,42,7,25.78,105224,86560,42816,36224,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2104480.0,1731200.0,856320.0,724480.0,0.18125,0.14285714285714285
99,20,160,129,31,24.54,47,40,7,26.28,108664,85960,41000,34376,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2173280.0,1719200.0,820000.0,687520.0,0.19375,0.14893617021276595
100,1,49,38,11,23.78,11,11,0,26.27,154296,125136,48552,48552,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3085920.0,2502720.0,971040.0,971040.0,0.22448979591836735,0.0
101,2,51,36,15,23.94,11,11,0,26.27,154152,116848,48552,48552,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3083040.0,2336960.0,971040.0,971040.0,0.29411764705882354,0.0
102,3,48,38,10,24.08,11,11,0,26.82,152840,126408,50432,50432,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3056800.0,2528160.0,1008640.0,1008640.0,0.20833333333333334,0.0
103,4,50,38,12,23.96,11,11,0,26.45,158992,125128,49920,49920,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3179840.0,2502560.0,998400.0,998400.0,0.24,0.0
104,5,54,39,15,24.15,11,11,0,25.73,175880,131600,48896,48896,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3517600.0,2632000.0,977920.0,977920.0,0.2777777777777778,0.0
105,6,47,38,9,24.02,11,11,0,25.73,164960,131624,45560,45560,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3299200.0,2632480.0,911200.0,911200.0,0.19148936170212766,0.0
106,7,49,39,10,23.98,12,10,2,26.0,170176,135048,52904,43688,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3403520.0,2700960.0,1058080.0,873760.0,0.20408163265306123,0.16666666666666666
107,8,46,38,8,24.35,12,10,2,26.5,159192,132928,53672,44456,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3183840.0,2658560.0,1073440.0,889120.0,0.17391304347826086,0.16666666666666666
108,9,45,39,6,23.53,12,11,1,25.67,158688,132960,52136,47784,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3173760.0,2659200.0,1042720.0,955680.0,0.13333333333333333,0.08333333333333333
109,10,46,38,8,24.26,13,11,2,26.38,167888,134888,58880,49664,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3357760.0,2697760.0,1177600.0,993280.0,0.17391304347826086,0.15384615384615385
110,11,46,36,10,24.04,12,11,1,26.17,165992,125184,54016,49664,14,0,51,5,0,250112-131803_Run_140_Idx_38378,350,0,5e-05,20000000,3319840.0,2503680.0,1080320.0,993280.0,0.21739130434782608,0.08333333333333333
