,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
30,11,160,132,28,21.3,89,73,16,22.89,22192,17944,25912,21440,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,443840.0,358880.0,518240.0,428800.0,0.175,0.1797752808988764
31,12,160,129,31,21.68,94,74,20,23.23,22648,17552,27192,21728,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,452960.0,351040.0,543840.0,434560.0,0.19375,0.2127659574468085
32,13,160,128,32,21.5,93,73,20,23.19,22688,18024,26984,21488,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,453760.0,360480.0,539680.0,429760.0,0.2,0.21505376344086022
33,14,160,128,32,21.49,91,73,18,23.09,22328,17304,26552,21488,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,446560.0,346080.0,531040.0,429760.0,0.2,0.1978021978021978
34,15,160,132,28,21.53,91,72,19,23.35,21872,17664,26504,21344,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,437440.0,353280.0,530080.0,426880.0,0.175,0.2087912087912088
35,16,160,133,27,21.81,92,74,18,23.43,21864,18368,26904,21952,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,437280.0,367360.0,538080.0,439040.0,0.16875,0.1956521739130435
36,17,160,135,25,21.81,88,71,17,23.52,23736,19320,26256,20720,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,474720.0,386400.0,525120.0,414400.0,0.15625,0.19318181818181818
37,18,160,135,25,21.72,90,74,16,23.54,24024,19720,26664,21840,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,480480.0,394400.0,533280.0,436800.0,0.15625,0.17777777777777778
38,19,160,135,25,22.09,85,72,13,23.61,24256,20648,26016,21632,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,485120.0,412960.0,520320.0,432640.0,0.15625,0.15294117647058825
39,20,160,135,25,21.64,88,72,16,23.07,23328,19624,25848,21200,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,466560.0,392480.0,516960.0,424000.0,0.15625,0.18181818181818182
40,1,141,85,56,21.59,47,28,19,21.72,91144,56184,28312,17416,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1822880.0,1123680.0,566240.0,348320.0,0.3971631205673759,0.40425531914893614
41,2,139,86,53,21.76,52,29,23,20.81,81984,46984,30272,17016,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1639680.0,939680.0,605440.0,340320.0,0.381294964028777,0.4423076923076923
