RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,PulseWidth,PulseWidthSlotIdx,TTI
1,91,79,12,5,89,74,15,5,230,312,4
2,120,96,24,5,93,77,16,5,230,312,4
3,121,104,17,5,93,75,18,5,230,312,4
4,130,107,23,5,101,78,23,5,230,312,4
5,117,92,25,5,93,73,20,5,230,312,4
6,110,92,18,5,89,75,14,5,230,312,4
7,90,72,18,5,87,74,13,5,230,312,4
8,89,72,17,5,93,77,16,5,230,312,4
9,104,85,19,5,88,77,11,5,230,312,4
10,110,93,17,5,92,76,16,5,230,312,4
1,98,79,19,5,90,75,15,5,15,2297,4
2,101,85,16,5,94,78,16,5,15,2297,4
3,119,100,19,5,92,76,16,5,15,2297,4
4,119,98,21,5,96,77,19,5,15,2297,4
5,121,96,25,5,92,77,15,5,15,2297,4
6,113,95,18,5,89,74,15,5,15,2297,4
7,89,73,16,5,89,75,14,5,15,2297,4
8,105,82,23,5,97,75,22,5,15,2297,4
9,99,86,13,5,94,78,16,5,15,2297,4
10,114,94,20,5,91,77,14,5,15,2297,4
1,91,79,12,5,89,74,15,5,123,3727,4
2,120,96,24,5,93,77,16,5,123,3727,4
3,121,104,17,5,93,75,18,5,123,3727,4
4,130,107,23,5,101,78,23,5,123,3727,4
5,117,92,25,5,93,73,20,5,123,3727,4
6,110,92,18,5,89,75,14,5,123,3727,4
7,90,72,18,5,87,74,13,5,123,3727,4
8,89,72,17,5,93,77,16,5,123,3727,4
9,104,85,19,5,88,77,11,5,123,3727,4
10,110,93,17,5,92,76,16,5,123,3727,4
1,98,79,19,5,90,75,15,5,235,2108,4
2,101,85,16,5,94,78,16,5,235,2108,4
3,119,100,19,5,92,76,16,5,235,2108,4
4,119,98,21,5,96,77,19,5,235,2108,4
5,121,96,25,5,92,77,15,5,235,2108,4
6,113,95,18,5,89,74,15,5,235,2108,4
7,89,73,16,5,89,75,14,5,235,2108,4
8,105,82,23,5,97,75,22,5,235,2108,4
9,99,86,13,5,94,78,16,5,235,2108,4
10,114,94,20,5,91,77,14,5,235,2108,4
1,98,79,19,5,90,75,15,5,213,2657,4
2,101,85,16,5,94,78,16,5,213,2657,4
3,119,100,19,5,92,76,16,5,213,2657,4
4,119,98,21,5,96,77,19,5,213,2657,4
5,121,96,25,5,92,77,15,5,213,2657,4
6,113,95,18,5,89,74,15,5,213,2657,4
7,89,73,16,5,89,75,14,5,213,2657,4
8,105,82,23,5,97,75,22,5,213,2657,4
9,99,86,13,5,94,78,16,5,213,2657,4
10,114,94,20,5,91,77,14,5,213,2657,4
1,52,37,15,5,65,49,16,5,420,3375,4
2,63,42,21,5,69,56,13,5,420,3375,4
3,56,38,18,5,88,67,21,5,420,3375,4
4,45,33,12,5,78,65,13,5,420,3375,4
5,53,33,20,5,86,61,25,5,420,3375,4
6,63,38,25,5,85,66,19,5,420,3375,4
7,49,34,15,5,76,63,13,5,420,3375,4
8,52,32,20,5,67,50,17,5,420,3375,4
9,65,35,30,5,62,49,13,5,420,3375,4
10,59,35,24,5,59,46,13,5,420,3375,4
1,92,78,14,5,88,75,13,5,273,1810,4
2,119,96,23,5,93,75,18,5,273,1810,4
3,114,99,15,5,94,74,20,5,273,1810,4
4,118,100,18,5,94,77,17,5,273,1810,4
5,122,97,25,5,94,77,17,5,273,1810,4
6,122,99,23,5,90,72,18,5,273,1810,4
7,104,82,22,5,92,75,17,5,273,1810,4
8,85,69,16,5,93,77,16,5,273,1810,4
9,104,84,20,5,87,77,10,5,273,1810,4
10,109,94,15,5,93,77,16,5,273,1810,4
1,60,37,23,5,91,73,18,5,477,1794,4
2,66,40,26,5,92,69,23,5,477,1794,4
3,77,43,34,5,90,64,26,5,477,1794,4
4,64,39,25,5,86,61,25,5,477,1794,4
5,62,36,26,5,84,60,24,5,477,1794,4
6,76,48,28,5,73,49,24,5,477,1794,4
7,73,43,30,5,77,56,21,5,477,1794,4
8,66,45,21,5,93,70,23,5,477,1794,4
9,65,39,26,5,91,72,19,5,477,1794,4
10,59,33,26,5,93,71,22,5,477,1794,4
1,98,79,19,5,90,75,15,5,204,3685,4
2,101,85,16,5,94,78,16,5,204,3685,4
3,119,100,19,5,92,76,16,5,204,3685,4
4,119,98,21,5,96,77,19,5,204,3685,4
5,121,96,25,5,92,77,15,5,204,3685,4
6,113,95,18,5,89,74,15,5,204,3685,4
7,89,73,16,5,89,75,14,5,204,3685,4
8,105,82,23,5,97,75,22,5,204,3685,4
9,99,86,13,5,94,78,16,5,204,3685,4
10,114,94,20,5,91,77,14,5,204,3685,4
1,98,79,19,5,90,75,15,5,187,1612,4
2,101,85,16,5,94,78,16,5,187,1612,4
3,119,100,19,5,92,76,16,5,187,1612,4
4,119,98,21,5,96,77,19,5,187,1612,4
5,121,96,25,5,92,77,15,5,187,1612,4
6,113,95,18,5,89,74,15,5,187,1612,4
7,89,73,16,5,89,75,14,5,187,1612,4
8,105,82,23,5,97,75,22,5,187,1612,4
9,99,86,13,5,94,78,16,5,187,1612,4
10,114,94,20,5,91,77,14,5,187,1612,4
1,98,79,19,5,90,75,15,5,49,3315,4
2,101,85,16,5,94,78,16,5,49,3315,4
3,119,100,19,5,92,76,16,5,49,3315,4
4,119,98,21,5,96,77,19,5,49,3315,4
5,121,96,25,5,92,77,15,5,49,3315,4
6,113,95,18,5,89,74,15,5,49,3315,4
7,89,73,16,5,89,75,14,5,49,3315,4
8,105,82,23,5,97,75,22,5,49,3315,4
9,99,86,13,5,94,78,16,5,49,3315,4
10,114,94,20,5,91,77,14,5,49,3315,4
1,52,34,18,5,61,48,13,5,486,2626,4
2,68,40,28,5,74,59,15,5,486,2626,4
3,56,37,19,5,68,54,14,5,486,2626,4
4,50,38,12,5,77,62,15,5,486,2626,4
5,47,32,15,5,74,62,12,5,486,2626,4
6,62,40,22,5,64,53,11,5,486,2626,4
7,48,31,17,5,87,65,22,5,486,2626,4
8,55,33,22,5,85,67,18,5,486,2626,4
9,55,32,23,5,83,64,19,5,486,2626,4
10,57,33,24,5,92,68,24,5,486,2626,4
1,57,42,15,5,70,53,17,5,314,819,4
2,62,46,16,5,73,56,17,5,314,819,4
3,71,48,23,5,74,60,14,5,314,819,4
4,80,47,33,5,82,65,17,5,314,819,4
5,54,37,17,5,66,51,15,5,314,819,4
6,60,39,21,5,83,61,22,5,314,819,4
7,59,41,18,5,57,45,12,5,314,819,4
8,51,35,16,5,71,60,11,5,314,819,4
9,55,36,19,5,71,57,14,5,314,819,4
10,56,36,20,5,79,55,24,5,314,819,4
1,98,79,19,5,90,75,15,5,43,2198,4
2,101,85,16,5,94,78,16,5,43,2198,4
3,119,100,19,5,92,76,16,5,43,2198,4
4,119,98,21,5,96,77,19,5,43,2198,4
5,121,96,25,5,92,77,15,5,43,2198,4
6,113,95,18,5,89,74,15,5,43,2198,4
7,89,73,16,5,89,75,14,5,43,2198,4
8,105,82,23,5,97,75,22,5,43,2198,4
9,99,86,13,5,94,78,16,5,43,2198,4
10,114,94,20,5,91,77,14,5,43,2198,4
1,50,35,15,5,67,52,15,5,444,2899,4
2,59,38,21,5,72,57,15,5,444,2899,4
3,52,36,16,5,71,57,14,5,444,2899,4
4,42,34,8,5,76,62,14,5,444,2899,4
5,58,34,24,5,67,57,10,5,444,2899,4
6,64,42,22,5,70,56,14,5,444,2899,4
7,52,30,22,5,84,60,24,5,444,2899,4
8,48,31,17,5,77,60,17,5,444,2899,4
9,64,37,27,5,86,68,18,5,444,2899,4
10,60,34,26,5,81,60,21,5,444,2899,4
1,58,43,15,5,67,50,17,5,389,1737,4
2,73,45,28,5,74,57,17,5,389,1737,4
3,55,40,15,5,81,61,20,5,389,1737,4
4,59,42,17,5,75,62,13,5,389,1737,4
5,77,43,34,5,70,55,15,5,389,1737,4
6,46,34,12,5,77,60,17,5,389,1737,4
7,56,35,21,5,74,60,14,5,389,1737,4
8,49,31,18,5,62,49,13,5,389,1737,4
9,54,34,20,5,72,56,16,5,389,1737,4
10,55,35,20,5,82,61,21,5,389,1737,4
1,61,42,19,5,87,66,21,5,497,1167,4
2,54,34,20,5,77,63,14,5,497,1167,4
3,59,39,20,5,72,59,13,5,497,1167,4
4,52,36,16,5,72,60,12,5,497,1167,4
5,54,36,18,5,75,58,17,5,497,1167,4
6,65,42,23,5,78,62,16,5,497,1167,4
7,54,33,21,5,72,54,18,5,497,1167,4
8,48,30,18,5,57,43,14,5,497,1167,4
9,59,33,26,5,72,55,17,5,497,1167,4
10,54,34,20,5,76,56,20,5,497,1167,4
1,57,38,19,5,71,54,17,5,469,517,4
2,66,40,26,5,75,60,15,5,469,517,4
3,57,37,20,5,68,56,12,5,469,517,4
4,42,34,8,5,73,59,14,5,469,517,4
5,47,31,16,5,72,61,11,5,469,517,4
6,54,38,16,5,66,53,13,5,469,517,4
7,55,34,21,5,82,60,22,5,469,517,4
8,57,33,24,5,79,60,19,5,469,517,4
9,54,33,21,5,79,60,19,5,469,517,4
10,64,36,28,5,86,65,21,5,469,517,4
1,98,79,19,5,90,75,15,5,73,1596,4
2,101,85,16,5,94,78,16,5,73,1596,4
3,119,100,19,5,92,76,16,5,73,1596,4
4,119,98,21,5,96,77,19,5,73,1596,4
5,121,96,25,5,92,77,15,5,73,1596,4
6,113,95,18,5,89,74,15,5,73,1596,4
7,89,73,16,5,89,75,14,5,73,1596,4
8,105,82,23,5,97,75,22,5,73,1596,4
9,99,86,13,5,94,78,16,5,73,1596,4
10,114,94,20,5,91,77,14,5,73,1596,4
1,57,43,14,5,74,58,16,5,294,1797,4
2,56,45,11,5,81,63,18,5,294,1797,4
3,73,45,28,5,73,57,16,5,294,1797,4
4,73,46,27,5,91,70,21,5,294,1797,4
5,64,40,24,5,74,59,15,5,294,1797,4
6,64,41,23,5,71,59,12,5,294,1797,4
7,56,37,19,5,63,50,13,5,294,1797,4
8,58,41,17,5,70,51,19,5,294,1797,4
9,50,35,15,5,64,53,11,5,294,1797,4
10,64,45,19,5,80,58,22,5,294,1797,4
1,61,42,19,5,87,66,21,5,412,2989,4
2,54,34,20,5,77,63,14,5,412,2989,4
3,59,39,20,5,72,59,13,5,412,2989,4
4,52,36,16,5,72,60,12,5,412,2989,4
5,54,36,18,5,75,58,17,5,412,2989,4
6,65,42,23,5,78,62,16,5,412,2989,4
7,54,33,21,5,72,54,18,5,412,2989,4
8,48,30,18,5,57,43,14,5,412,2989,4
9,59,33,26,5,72,55,17,5,412,2989,4
10,54,34,20,5,76,56,20,5,412,2989,4
1,98,79,19,5,90,75,15,5,167,369,4
2,101,85,16,5,94,78,16,5,167,369,4
3,119,100,19,5,92,76,16,5,167,369,4
4,119,98,21,5,96,77,19,5,167,369,4
5,121,96,25,5,92,77,15,5,167,369,4
6,113,95,18,5,89,74,15,5,167,369,4
7,89,73,16,5,89,75,14,5,167,369,4
8,105,82,23,5,97,75,22,5,167,369,4
9,99,86,13,5,94,78,16,5,167,369,4
10,114,94,20,5,91,77,14,5,167,369,4
1,60,37,23,5,91,73,18,5,477,2262,4
2,66,40,26,5,92,69,23,5,477,2262,4
3,77,43,34,5,90,64,26,5,477,2262,4
4,64,39,25,5,86,61,25,5,477,2262,4
5,62,36,26,5,84,60,24,5,477,2262,4
6,76,48,28,5,73,49,24,5,477,2262,4
7,73,43,30,5,77,56,21,5,477,2262,4
8,66,45,21,5,93,70,23,5,477,2262,4
9,65,39,26,5,91,72,19,5,477,2262,4
10,59,33,26,5,93,71,22,5,477,2262,4
1,101,82,19,5,92,75,17,5,228,788,4
2,109,89,20,5,93,74,19,5,228,788,4
3,115,97,18,5,94,74,20,5,228,788,4
4,124,106,18,5,93,79,14,5,228,788,4
5,119,91,28,5,92,76,16,5,228,788,4
6,110,94,16,5,91,78,13,5,228,788,4
7,88,72,16,5,91,75,16,5,228,788,4
8,84,68,16,5,95,79,16,5,228,788,4
9,107,90,17,5,89,76,13,5,228,788,4
10,115,93,22,5,94,76,18,5,228,788,4
1,96,71,25,5,100,82,18,5,101,44,4
2,94,70,24,5,104,80,24,5,101,44,4
3,94,70,24,5,101,80,21,5,101,44,4
4,95,69,26,5,102,81,21,5,101,44,4
5,94,68,26,5,105,84,21,5,101,44,4
6,98,68,30,5,104,82,22,5,101,44,4
7,96,69,27,5,98,81,17,5,101,44,4
8,95,66,29,5,102,83,19,5,101,44,4
9,99,71,28,5,100,87,13,5,101,44,4
10,100,69,31,5,98,84,14,5,101,44,4
1,98,79,19,5,90,75,15,5,167,2804,4
2,101,85,16,5,94,78,16,5,167,2804,4
3,119,100,19,5,92,76,16,5,167,2804,4
4,119,98,21,5,96,77,19,5,167,2804,4
5,121,96,25,5,92,77,15,5,167,2804,4
6,113,95,18,5,89,74,15,5,167,2804,4
7,89,73,16,5,89,75,14,5,167,2804,4
8,105,82,23,5,97,75,22,5,167,2804,4
9,99,86,13,5,94,78,16,5,167,2804,4
10,114,94,20,5,91,77,14,5,167,2804,4
1,57,40,17,5,74,55,19,5,292,2120,4
2,68,43,25,5,77,61,16,5,292,2120,4
3,63,45,18,5,80,59,21,5,292,2120,4
4,57,44,13,5,59,44,15,5,292,2120,4
5,68,47,21,5,69,54,15,5,292,2120,4
6,72,47,25,5,83,64,19,5,292,2120,4
7,68,44,24,5,87,65,22,5,292,2120,4
8,62,43,19,5,81,65,16,5,292,2120,4
9,59,41,18,5,58,49,9,5,292,2120,4
10,52,31,21,5,66,56,10,5,292,2120,4
1,54,43,11,5,94,74,20,5,367,1525,4
2,67,49,18,5,74,61,13,5,367,1525,4
3,80,50,30,5,88,67,21,5,367,1525,4
4,73,46,27,5,85,68,17,5,367,1525,4
5,48,35,13,5,58,44,14,5,367,1525,4
6,56,37,19,5,61,46,15,5,367,1525,4
7,52,35,17,5,65,52,13,5,367,1525,4
8,54,40,14,5,69,54,15,5,367,1525,4
9,62,38,24,5,71,48,23,5,367,1525,4
10,64,42,22,5,64,53,11,5,367,1525,4
1,56,36,20,5,78,62,16,5,460,19,4
2,56,38,18,5,67,54,13,5,460,19,4
3,53,38,15,5,79,61,18,5,460,19,4
4,51,34,17,5,75,59,16,5,460,19,4
5,56,34,22,5,69,54,15,5,460,19,4
6,55,38,17,5,72,56,16,5,460,19,4
7,52,34,18,5,74,59,15,5,460,19,4
8,59,33,26,5,74,54,20,5,460,19,4
9,56,31,25,5,63,51,12,5,460,19,4
10,57,34,23,5,79,58,21,5,460,19,4
1,98,79,19,5,90,75,15,5,248,3769,4
2,101,85,16,5,94,78,16,5,248,3769,4
3,119,100,19,5,92,76,16,5,248,3769,4
4,119,98,21,5,96,77,19,5,248,3769,4
5,121,96,25,5,92,77,15,5,248,3769,4
6,113,95,18,5,89,74,15,5,248,3769,4
7,89,73,16,5,89,75,14,5,248,3769,4
8,105,82,23,5,97,75,22,5,248,3769,4
9,99,86,13,5,94,78,16,5,248,3769,4
10,114,94,20,5,91,77,14,5,248,3769,4
1,98,79,19,5,90,75,15,5,155,996,4
2,101,85,16,5,94,78,16,5,155,996,4
3,119,100,19,5,92,76,16,5,155,996,4
4,119,98,21,5,96,77,19,5,155,996,4
5,121,96,25,5,92,77,15,5,155,996,4
6,113,95,18,5,89,74,15,5,155,996,4
7,89,73,16,5,89,75,14,5,155,996,4
8,105,82,23,5,97,75,22,5,155,996,4
9,99,86,13,5,94,78,16,5,155,996,4
10,114,94,20,5,91,77,14,5,155,996,4
1,63,43,20,5,83,62,21,5,320,1057,4
2,68,44,24,5,84,70,14,5,320,1057,4
3,60,39,21,5,78,63,15,5,320,1057,4
4,52,37,15,5,74,57,17,5,320,1057,4
5,53,37,16,5,76,62,14,5,320,1057,4
6,62,43,19,5,78,62,16,5,320,1057,4
7,62,38,24,5,84,64,20,5,320,1057,4
8,61,41,20,5,55,44,11,5,320,1057,4
9,64,45,19,5,66,49,17,5,320,1057,4
10,54,38,16,5,72,55,17,5,320,1057,4
1,98,79,19,5,90,75,15,5,176,350,4
2,101,85,16,5,94,78,16,5,176,350,4
3,119,100,19,5,92,76,16,5,176,350,4
4,119,98,21,5,96,77,19,5,176,350,4
5,121,96,25,5,92,77,15,5,176,350,4
6,113,95,18,5,89,74,15,5,176,350,4
7,89,73,16,5,89,75,14,5,176,350,4
8,105,82,23,5,97,75,22,5,176,350,4
9,99,86,13,5,94,78,16,5,176,350,4
10,114,94,20,5,91,77,14,5,176,350,4
1,98,79,19,5,90,75,15,5,21,715,4
2,101,85,16,5,94,78,16,5,21,715,4
3,119,100,19,5,92,76,16,5,21,715,4
4,119,98,21,5,96,77,19,5,21,715,4
5,121,96,25,5,92,77,15,5,21,715,4
6,113,95,18,5,89,74,15,5,21,715,4
7,89,73,16,5,89,75,14,5,21,715,4
8,105,82,23,5,97,75,22,5,21,715,4
9,99,86,13,5,94,78,16,5,21,715,4
10,114,94,20,5,91,77,14,5,21,715,4
1,98,79,19,5,90,75,15,5,206,2320,4
2,101,85,16,5,94,78,16,5,206,2320,4
3,119,100,19,5,92,76,16,5,206,2320,4
4,119,98,21,5,96,77,19,5,206,2320,4
5,121,96,25,5,92,77,15,5,206,2320,4
6,113,95,18,5,89,74,15,5,206,2320,4
7,89,73,16,5,89,75,14,5,206,2320,4
8,105,82,23,5,97,75,22,5,206,2320,4
9,99,86,13,5,94,78,16,5,206,2320,4
10,114,94,20,5,91,77,14,5,206,2320,4
1,98,79,19,5,90,75,15,5,68,2090,4
2,101,85,16,5,94,78,16,5,68,2090,4
3,119,100,19,5,92,76,16,5,68,2090,4
4,119,98,21,5,96,77,19,5,68,2090,4
5,121,96,25,5,92,77,15,5,68,2090,4
6,113,95,18,5,89,74,15,5,68,2090,4
7,89,73,16,5,89,75,14,5,68,2090,4
8,105,82,23,5,97,75,22,5,68,2090,4
9,99,86,13,5,94,78,16,5,68,2090,4
10,114,94,20,5,91,77,14,5,68,2090,4
1,91,79,12,5,89,74,15,5,221,1725,4
2,120,96,24,5,93,77,16,5,221,1725,4
3,121,104,17,5,93,75,18,5,221,1725,4
4,130,107,23,5,101,78,23,5,221,1725,4
5,117,92,25,5,93,73,20,5,221,1725,4
6,110,92,18,5,89,75,14,5,221,1725,4
7,90,72,18,5,87,74,13,5,221,1725,4
8,89,72,17,5,93,77,16,5,221,1725,4
9,104,85,19,5,88,77,11,5,221,1725,4
10,110,93,17,5,92,76,16,5,221,1725,4
1,98,79,19,5,90,75,15,5,195,460,4
2,101,85,16,5,94,78,16,5,195,460,4
3,119,100,19,5,92,76,16,5,195,460,4
4,119,98,21,5,96,77,19,5,195,460,4
5,121,96,25,5,92,77,15,5,195,460,4
6,113,95,18,5,89,74,15,5,195,460,4
7,89,73,16,5,89,75,14,5,195,460,4
8,105,82,23,5,97,75,22,5,195,460,4
9,99,86,13,5,94,78,16,5,195,460,4
10,114,94,20,5,91,77,14,5,195,460,4
1,63,45,18,5,83,64,19,5,296,3282,4
2,62,44,18,5,61,51,10,5,296,3282,4
3,73,50,23,5,75,61,14,5,296,3282,4
4,66,44,22,5,86,63,23,5,296,3282,4
5,64,38,26,5,81,64,17,5,296,3282,4
6,55,37,18,5,86,69,17,5,296,3282,4
7,56,38,18,5,57,46,11,5,296,3282,4
8,53,35,18,5,72,56,16,5,296,3282,4
9,54,38,16,5,57,49,8,5,296,3282,4
10,63,40,23,5,88,60,28,5,296,3282,4
1,98,79,19,5,90,75,15,5,171,3306,4
2,101,85,16,5,94,78,16,5,171,3306,4
3,119,100,19,5,92,76,16,5,171,3306,4
4,119,98,21,5,96,77,19,5,171,3306,4
5,121,96,25,5,92,77,15,5,171,3306,4
6,113,95,18,5,89,74,15,5,171,3306,4
7,89,73,16,5,89,75,14,5,171,3306,4
8,105,82,23,5,97,75,22,5,171,3306,4
9,99,86,13,5,94,78,16,5,171,3306,4
10,114,94,20,5,91,77,14,5,171,3306,4
1,98,79,19,5,90,75,15,5,117,1322,4
2,101,85,16,5,94,78,16,5,117,1322,4
3,119,100,19,5,92,76,16,5,117,1322,4
4,119,98,21,5,96,77,19,5,117,1322,4
5,121,96,25,5,92,77,15,5,117,1322,4
6,113,95,18,5,89,74,15,5,117,1322,4
7,89,73,16,5,89,75,14,5,117,1322,4
8,105,82,23,5,97,75,22,5,117,1322,4
9,99,86,13,5,94,78,16,5,117,1322,4
10,114,94,20,5,91,77,14,5,117,1322,4
1,99,70,29,5,105,86,19,5,245,1273,4
2,96,69,27,5,105,83,22,5,245,1273,4
3,95,70,25,5,103,86,17,5,245,1273,4
4,95,68,27,5,100,85,15,5,245,1273,4
5,97,71,26,5,103,83,20,5,245,1273,4
6,95,72,23,5,107,79,28,5,245,1273,4
7,102,74,28,5,102,83,19,5,245,1273,4
8,97,69,28,5,104,85,19,5,245,1273,4
9,101,71,30,5,98,83,15,5,245,1273,4
10,90,71,19,5,96,82,14,5,245,1273,4
1,60,46,14,5,59,50,9,5,291,3001,4
2,63,45,18,5,58,48,10,5,291,3001,4
3,79,51,28,5,93,72,21,5,291,3001,4
4,67,47,20,5,92,68,24,5,291,3001,4
5,51,35,16,5,81,61,20,5,291,3001,4
6,66,43,23,5,69,57,12,5,291,3001,4
7,77,50,27,5,84,64,20,5,291,3001,4
8,51,33,18,5,84,66,18,5,291,3001,4
9,51,37,14,5,57,44,13,5,291,3001,4
10,61,39,22,5,70,54,16,5,291,3001,4
1,91,79,12,5,89,74,15,5,134,3261,4
2,120,96,24,5,93,77,16,5,134,3261,4
3,121,104,17,5,93,75,18,5,134,3261,4
4,130,107,23,5,101,78,23,5,134,3261,4
5,117,92,25,5,93,73,20,5,134,3261,4
6,110,92,18,5,89,75,14,5,134,3261,4
7,90,72,18,5,87,74,13,5,134,3261,4
8,89,72,17,5,93,77,16,5,134,3261,4
9,104,85,19,5,88,77,11,5,134,3261,4
10,110,93,17,5,92,76,16,5,134,3261,4
1,98,79,19,5,90,75,15,5,132,3579,4
2,101,85,16,5,94,78,16,5,132,3579,4
3,119,100,19,5,92,76,16,5,132,3579,4
4,119,98,21,5,96,77,19,5,132,3579,4
5,121,96,25,5,92,77,15,5,132,3579,4
6,113,95,18,5,89,74,15,5,132,3579,4
7,89,73,16,5,89,75,14,5,132,3579,4
8,105,82,23,5,97,75,22,5,132,3579,4
9,99,86,13,5,94,78,16,5,132,3579,4
10,114,94,20,5,91,77,14,5,132,3579,4
1,98,79,19,5,90,75,15,5,37,2543,4
2,101,85,16,5,94,78,16,5,37,2543,4
3,119,100,19,5,92,76,16,5,37,2543,4
4,119,98,21,5,96,77,19,5,37,2543,4
5,121,96,25,5,92,77,15,5,37,2543,4
6,113,95,18,5,89,74,15,5,37,2543,4
7,89,73,16,5,89,75,14,5,37,2543,4
8,105,82,23,5,97,75,22,5,37,2543,4
9,99,86,13,5,94,78,16,5,37,2543,4
10,114,94,20,5,91,77,14,5,37,2543,4
1,59,38,21,5,74,53,21,5,494,937,4
2,64,40,24,5,93,72,21,5,494,937,4
3,57,38,19,5,69,60,9,5,494,937,4
4,56,37,19,5,71,58,13,5,494,937,4
5,60,37,23,5,68,56,12,5,494,937,4
6,52,34,18,5,81,60,21,5,494,937,4
7,59,32,27,5,80,61,19,5,494,937,4
8,42,28,14,5,69,54,15,5,494,937,4
9,51,32,19,5,71,53,18,5,494,937,4
10,49,33,16,5,70,56,14,5,494,937,4
1,61,45,16,5,90,69,21,5,387,2193,4
2,73,54,19,5,58,46,12,5,387,2193,4
3,80,52,28,5,72,60,12,5,387,2193,4
4,81,53,28,5,92,72,20,5,387,2193,4
5,54,38,16,5,80,63,17,5,387,2193,4
6,54,38,16,5,54,43,11,5,387,2193,4
7,55,37,18,5,69,55,14,5,387,2193,4
8,56,39,17,5,80,63,17,5,387,2193,4
9,52,36,16,5,62,46,16,5,387,2193,4
10,67,42,25,5,69,47,22,5,387,2193,4
1,98,79,19,5,90,75,15,5,96,240,4
2,101,85,16,5,94,78,16,5,96,240,4
3,119,100,19,5,92,76,16,5,96,240,4
4,119,98,21,5,96,77,19,5,96,240,4
5,121,96,25,5,92,77,15,5,96,240,4
6,113,95,18,5,89,74,15,5,96,240,4
7,89,73,16,5,89,75,14,5,96,240,4
8,105,82,23,5,97,75,22,5,96,240,4
9,99,86,13,5,94,78,16,5,96,240,4
10,114,94,20,5,91,77,14,5,96,240,4
1,98,79,19,5,90,75,15,5,213,1987,4
2,101,85,16,5,94,78,16,5,213,1987,4
3,119,100,19,5,92,76,16,5,213,1987,4
4,119,98,21,5,96,77,19,5,213,1987,4
5,121,96,25,5,92,77,15,5,213,1987,4
6,113,95,18,5,89,74,15,5,213,1987,4
7,89,73,16,5,89,75,14,5,213,1987,4
8,105,82,23,5,97,75,22,5,213,1987,4
9,99,86,13,5,94,78,16,5,213,1987,4
10,114,94,20,5,91,77,14,5,213,1987,4
1,50,39,11,5,75,60,15,5,362,943,4
2,70,49,21,5,82,64,18,5,362,943,4
3,69,45,24,5,78,63,15,5,362,943,4
4,80,55,25,5,89,70,19,5,362,943,4
5,59,37,22,5,61,49,12,5,362,943,4
6,63,40,23,5,75,59,16,5,362,943,4
7,65,46,19,5,79,62,17,5,362,943,4
8,58,41,17,5,65,55,10,5,362,943,4
9,64,40,24,5,72,51,21,5,362,943,4
10,64,44,20,5,74,54,20,5,362,943,4
1,67,50,17,5,61,49,12,5,299,1985,4
2,72,49,23,5,80,61,19,5,299,1985,4
3,66,46,20,5,74,59,15,5,299,1985,4
4,72,50,22,5,69,56,13,5,299,1985,4
5,48,37,11,5,78,55,23,5,299,1985,4
6,74,42,32,5,83,67,16,5,299,1985,4
7,61,42,19,5,75,58,17,5,299,1985,4
8,57,39,18,5,82,68,14,5,299,1985,4
9,53,37,16,5,63,48,15,5,299,1985,4
10,59,39,20,5,66,48,18,5,299,1985,4
1,57,34,23,5,91,73,18,5,470,1598,4
2,66,36,30,5,101,78,23,5,470,1598,4
3,65,36,29,5,70,51,19,5,470,1598,4
4,53,35,18,5,104,73,31,5,470,1598,4
5,67,37,30,5,84,59,25,5,470,1598,4
6,70,45,25,5,88,64,24,5,470,1598,4
7,65,36,29,5,72,52,20,5,470,1598,4
8,58,39,19,5,100,76,24,5,470,1598,4
9,64,40,24,5,92,68,24,5,470,1598,4
10,83,47,36,5,87,70,17,5,470,1598,4
1,54,42,12,5,78,62,16,5,384,3744,4
2,63,45,18,5,69,57,12,5,384,3744,4
3,66,43,23,5,73,59,14,5,384,3744,4
4,65,43,22,5,98,75,23,5,384,3744,4
5,67,43,24,5,75,60,15,5,384,3744,4
6,60,37,23,5,73,58,15,5,384,3744,4
7,47,34,13,5,62,47,15,5,384,3744,4
8,56,38,18,5,60,46,14,5,384,3744,4
9,56,39,17,5,79,60,19,5,384,3744,4
10,86,57,29,5,69,49,20,5,384,3744,4
1,65,42,23,5,88,70,18,5,435,664,4
2,66,42,24,5,77,64,13,5,435,664,4
3,51,36,15,5,78,62,16,5,435,664,4
4,48,34,14,5,80,63,17,5,435,664,4
5,52,33,19,5,54,43,11,5,435,664,4
6,50,37,13,5,66,48,18,5,435,664,4
7,54,33,21,5,60,47,13,5,435,664,4
8,48,31,17,5,64,49,15,5,435,664,4
9,63,34,29,5,78,61,17,5,435,664,4
10,59,33,26,5,93,67,26,5,435,664,4
1,98,79,19,5,90,75,15,5,225,3777,4
2,101,85,16,5,94,78,16,5,225,3777,4
3,119,100,19,5,92,76,16,5,225,3777,4
4,119,98,21,5,96,77,19,5,225,3777,4
5,121,96,25,5,92,77,15,5,225,3777,4
6,113,95,18,5,89,74,15,5,225,3777,4
7,89,73,16,5,89,75,14,5,225,3777,4
8,105,82,23,5,97,75,22,5,225,3777,4
9,99,86,13,5,94,78,16,5,225,3777,4
10,114,94,20,5,91,77,14,5,225,3777,4
1,67,47,20,5,73,56,17,5,357,1524,4
2,74,44,30,5,71,58,13,5,357,1524,4
