,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
76,76.0,1.0,160.0,48.0,112.0,25.95,81.0,27.0,54.0,24.0,865984.0,268992.0,835232.0,211280.0,4.0,0.0,51.0,5.0,0.0,1240.0,0.0,5e-05,20000000.0,17319680.0,5379840.0,16704640.0,4225600.0,0.7,0.6666666666666666
77,77.0,1.0,160.0,57.0,103.0,23.38,81.0,27.0,54.0,22.69,743064.0,229208.0,655376.0,202184.0,4.0,0.0,51.0,5.0,0.0,3110.0,0.0,5e-05,20000000.0,14861280.0,4584160.0,13107520.0,4043680.0,0.64375,0.6666666666666666
78,78.0,1.0,160.0,48.0,112.0,26.0,144.0,48.0,96.0,27.0,212224.0,66432.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,3090.0,0.0,5e-05,20000000.0,4244480.0,1328640.0,12902400.0,4300800.0,0.7,0.6666666666666666
79,79.0,1.0,80.0,25.0,55.0,17.15,18.0,6.0,12.0,18.0,1139616.0,355488.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,4930.0,0.0,5e-05,20000000.0,22792320.0,7109760.0,12184640.0,4829120.0,0.6875,0.6666666666666666
80,80.0,1.0,160.0,48.0,112.0,25.6,144.0,48.0,96.0,24.0,226560.0,70016.0,536520.0,145536.0,2.0,0.0,51.0,5.0,0.0,2340.0,0.0,5e-05,20000000.0,4531200.0,1400320.0,10730400.0,2910720.0,0.7,0.6666666666666666
81,81.0,1.0,160.0,61.0,99.0,23.03,144.0,48.0,96.0,27.0,184528.0,64360.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,1640.0,0.0,5e-05,20000000.0,3690560.0,1287200.0,12902400.0,4300800.0,0.61875,0.6666666666666666
82,82.0,1.0,160.0,48.0,112.0,26.0,81.0,27.0,54.0,27.0,865984.0,268992.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,1490.0,0.0,5e-05,20000000.0,17319680.0,5379840.0,18718560.0,6239520.0,0.7,0.6666666666666666
83,83.0,1.0,80.0,25.0,55.0,23.45,18.0,6.0,12.0,21.0,2017888.0,643856.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,4760.0,0.0,5e-05,20000000.0,40357760.0,12877120.0,12184640.0,4829120.0,0.6875,0.6666666666666666
84,84.0,1.0,160.0,48.0,112.0,25.85,81.0,27.0,54.0,24.0,865984.0,268992.0,835232.0,211280.0,4.0,0.0,51.0,5.0,0.0,3240.0,0.0,5e-05,20000000.0,17319680.0,5379840.0,16704640.0,4225600.0,0.7,0.6666666666666666
85,85.0,1.0,160.0,48.0,112.0,26.08,81.0,27.0,54.0,27.0,892224.0,275552.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,1920.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
86,86.0,1.0,160.0,48.0,112.0,26.08,81.0,27.0,54.0,27.0,892224.0,275552.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,1090.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
87,87.0,1.0,145.0,45.0,100.0,26.18,45.0,15.0,30.0,27.0,2182272.0,688992.0,1099368.0,366456.0,7.0,0.0,51.0,5.0,0.0,1130.0,0.0,5e-05,20000000.0,43645440.0,13779840.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
88,88.0,1.0,80.0,25.0,55.0,22.91,18.0,6.0,12.0,18.22,1888192.0,611432.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,2520.0,0.0,5e-05,20000000.0,37763840.0,12228640.0,12184640.0,4829120.0,0.6875,0.6666666666666666
89,89.0,1.0,80.0,26.0,54.0,24.31,18.0,6.0,12.0,27.0,1822688.0,586408.0,1069776.0,356592.0,14.0,0.0,51.0,5.0,0.0,790.0,0.0,5e-05,20000000.0,36453760.0,11728160.0,21395520.0,7131840.0,0.675,0.6666666666666666
90,90.0,1.0,160.0,58.0,102.0,15.7,81.0,27.0,54.0,20.36,343696.0,131360.0,506560.0,184696.0,4.0,0.0,51.0,5.0,0.0,4810.0,0.0,5e-05,20000000.0,6873920.0,2627200.0,10131200.0,3693920.0,0.6375,0.6666666666666666
